Latitude,Longitude,CommonName,StopType,Status
51.739138612,-3.517251525,Beacons View,BCT,active
51.685523931,-3.451503437,Recreation Ground,BCT,active
51.723032815,-3.457714073,Clive Street,BCT,active
51.723071102,-3.457527091,Clive Street,BCT,active
51.668303539,-3.525352588,Penyrenglyn School,BCT,active
51.736612181,-3.45902005,Merthyr Road,BCT,active
51.736811359,-3.458910607,Merthyr Road,BCT,active
51.744898099,-3.55675716,Halt Road,BCT,active
51.611588826,-3.399244541,Ysgol Ganradd Llwyncelyn,BCT,active
51.609187684,-3.386389826,Fairview,BCT,active
51.607965384,-3.383291035,Bryn Eriw,BCT,active
51.716070295,-3.471271129,The Ridings,BCT,active
51.716226268,-3.473548859,Lakeside,BCT,active
51.718459306,-3.471869801,Pen-y-fro,BCT,active
51.718415272,-3.471795988,Pen-y-fro,BCT,active
51.717085353,-3.468133766,Laburnum Drive,BCT,active
51.717041678,-3.468031018,Laburnum Drive,BCT,active
51.652918053,-3.330176656,Park View,BCT,active
51.652929333,-3.32997461,Park View,BCT,active
51.559856748,-3.330171095,Meadow Farm,BCT,active
51.553619629,-3.353875181,Spar,BCT,active
51.723226471,-3.476049563,Maesgwyn,BCT,active
51.633809717,-3.423018738,Lewis Terrace,BCT,active
51.633884951,-3.422746551,Lewis Terrace,BCT,active
51.619294134,-3.437991702,Garth Road,BCT,active
51.634504059,-3.448587655,Workingman's Club,BCT,active
51.685797858,-3.441675245,Shepherd's Arms,BCT,active
51.697052812,-3.418273774,Industrial Estate,BCT,active
51.696854368,-3.418325447,Industrial Estate,BCT,active
51.581468821,-3.30050781,Maes-y-Felin,BCT,active
51.651638702,-3.327015292,YGG Abercynon,BCT,active
51.651708818,-3.32717635,YGG Abercynon,BCT,active
51.651788249,-3.32730877,YGG Abercynon,BCT,active
51.651571524,-3.326594122,YGG Abercynon,BCT,active
51.687321363,-3.391770688,Ysbyty Cwm Cynon,BCT,active
51.600880492,-3.330805422,Sainsbury's,BCT,active
51.600943907,-3.330763958,Sainsbury's,BCT,active
51.600685183,-3.341182444,Marks & Spencer,BCT,active
51.609931588,-3.402486327,River Terrace,BCT,active
51.563696686,-3.273844259,College,BCT,active
51.563844646,-3.274295636,College,BCT,active
51.624096134,-3.317704131,Mary Street,BCT,active
51.621782259,-3.317969334,Beulah,BCT,active
51.61944626,-3.31911338,Oakland Stores,BCT,active
51.708358733,-3.418005089,Coniston Rise,BCT,active
51.608076092,-3.409505381,The Rhondda PH,BCT,active
51.708049366,-3.422380823,Well Place,BCT,active
51.583509917,-3.441350312,Flats,BCT,active
51.679532972,-3.380105208,Bryn Ifor,BCT,active
51.522723803,-3.371221354,All Hallows Catholic Church,BCT,active
51.523489914,-3.369529047,All Hallows Catholic Church,BCT,active
51.544031327,-3.374226929,Gwaunruperra Close,BCT,active
51.737755927,-3.450888647,Bryn Pica Recycle Centre,BCT,active
51.737667296,-3.450784428,Bryn Pica Recycle Centre,BCT,active
51.682549934,-3.378938509,Oxford Street,BCT,active
51.75643563,-3.523061804,Trebanog Terrace,BCT,active
51.579002658,-3.449563894,Parc Dan y Bryn,BCT,active
51.578922653,-3.449489187,Parc Dan y Bryn,BCT,active
51.58258603,-3.445550026,Bryn Golau,BCT,active
51.613538413,-3.442460432,James Street,BCT,active
51.61360151,-3.442447989,James Street,BCT,active
51.644725338,-3.319126077,Ty Trevithick,BCT,active
51.681308631,-3.380506359,Napier Arms,BCT,active
51.738687896,-3.560584468,Heol Esgyn,BCT,active
51.737944055,-3.562427134,Cwrt Bryn Isaf,BCT,active
51.601776984,-3.333749537,Retail Park,BCT,active
51.566329898,-3.418919361,Graig Afron,BCT,active
51.601138583,-3.340849269,Costa Coffee,BCT,active
51.582736109,-3.4483116,Cemetery,BCT,active
51.576917886,-3.435556723,Nant Eirin,BCT,active
51.57679927,-3.4356973,Nant Eirin,BCT,active
51.716235529,-3.45186434,North Avenue,BCT,active
51.685626864,-3.443883118,Trinity Church,BCT,active
51.686100138,-3.444881881,Ivy Bush,BCT,active
51.686087947,-3.445141884,Ivy Bush,BCT,active
51.602024248,-3.345958003,Lidl,BCT,active
51.720105717,-3.433993353,Abernant Primary School,BCT,active
51.721428704,-3.429822318,Heol-y-Parc,BCT,active
51.562088964,-3.267033263,Yr Hendre,BCT,active
51.664408796,-3.519900685,Forest View Health Centre,BCT,active
51.711589391,-3.447404473,Monk Street,BCT,active
51.604255731,-3.341114395,Muni Arts Center,BCT,active
51.625319287,-3.457974477,Tonypandy Bus Station Stand A6,BCT,active
51.685402739,-3.448290598,Cwmaman Primary School,BCT,active
51.604209331,-3.341157141,Muni Arts Centre,BCT,active
51.71286101,-3.419088495,Gower Road,BCT,active
51.641645221,-3.326725325,Navigation Park,BCT,active
51.526327303,-3.373911914,Maes Wennol,BCT,active
51.526430906,-3.377345976,Oaklands,BCT,active
51.525816128,-3.379158197,YGGG Llantrisant,BCT,active
51.523565272,-3.377100944,Acorn Close,BCT,active
51.52393791,-3.373695845,Edwardian Way,BCT,active
51.609280906,-3.395577616,Clifton Row,BCT,active
51.546272331,-3.351984152,Brynteg Green,BCT,active
51.62000951,-3.328043939,Berwydd Ddu Cottages,BCT,active
51.610162404,-3.383401195,Green Bridge,BCT,active
51.621866167,-3.454367889,Dunraven Street,BCT,active
51.643052647,-3.329093016,Abercynon Railway Station,BCT,active
51.572292275,-3.321443323,Steps,BCT,active
51.552830323,-3.39096414,Edwards Business Park,BCT,active
51.644861529,-3.327368217,Station Road,BCT,active
51.722847741,-3.467147792,Y Dolydd,BCT,active
51.702350266,-3.413302168,Bus Depot,BCT,active
51.543283133,-3.265285009,New Adventure Depot,BCT,active
51.693909925,-3.419767093,Heol Ty Aberaman,BCT,active
51.69463931,-3.418936259,Heol Ty Aberaman,BCT,active
51.545660852,-3.259914127,Ty Rhiw Middle,BCT,active
51.531022585,-3.465714285,Heol Y Nant,BCT,active
51.531070242,-3.46477871,Heol Y Nant,BCT,active
51.665347275,-3.445204687,Commercial Street,BCT,active
51.771431175,-3.207060502,Spencer Street,BCT,active
51.718447227,-3.446405199,Bridge Street,BCT,active
51.718433526,-3.446057326,Bridge Street,BCT,active
51.562790065,-3.322841301,Coed Dowlais Westside,BCT,active
51.562723031,-3.32240655,Coed Dowlais Eastside,BCT,active
51.59051185,-3.333188565,Treforest Campus Flats,BCT,active
51.562793805,-3.322509591,Coed Dowlais Eastside,BCT,active
51.562663243,-3.32292418,Coed Dowlais Westside,BCT,active
51.592138699,-3.325310751,Treforest Park & Ride Car Park,BCT,active
51.598593315,-3.343633089,Dewi Sant Hospital,BCT,active
51.610531999,-3.354022854,Graigwen Parc,BCT,active
51.605972438,-3.34155492,Coedylan Primary School,BCT,active
51.639477014,-3.360997896,Penygraig Terrace,BCT,active
51.622164991,-3.335401962,Porcher Ave,BCT,active
51.603075947,-3.351057463,Barry Road,BCT,active
51.623508963,-3.33898073,Cefn Lane,BCT,active
51.637406482,-3.360430125,High Street,BCT,active
51.636267306,-3.359413415,Crawshay Street,BCT,active
51.636635384,-3.358687456,Thompson Street,BCT,active
51.628700466,-3.353595857,New Road,BCT,active
51.600448293,-3.348106132,Maesycoed Road,BCT,active
51.641208422,-3.359792442,Other Street,BCT,active
51.702668104,-3.413789632,Cwmbach Bus Depot,BCT,active
51.682870869,-3.375708121,New Road,BCT,active
51.582327189,-3.468909254,Hendreforgan Crescent,BCT,active
51.64377664,-3.470475678,Gelli Ind Est West,BCT,active
51.643987291,-3.470887174,Gelli Ind Est East,BCT,active
51.583684913,-3.434023605,Tonyrefail Sports Centre,BCT,active
51.535175914,-3.416767885,Graig Mellyn,BCT,active
51.511829,-3.4372561,Ysgol Llanharry,BCT,active
51.529666,-3.3905317,Y Pant School,BCT,active
51.525475,-3.3699634,Cefn Yr Hendy,BCT,active
51.634894,-3.430692,Rhys Street,BCT,active
51.714807,-3.461686,Beechwood Avenue,BCT,active
51.714862,-3.461638,Beechwood Avenue,BCS,active
51.71624,-3.473483,Lakeside,BCS,active
51.722442,-3.472697,Maesgwyn,BCS,active
51.722277,-3.474331,Heol Nant,BCS,active
51.539129325,-3.372406617,Penny Farthing,BCT,active
51.539308258,-3.372484098,Penny Farthing,BCT,active
51.533580209,-3.368649678,Tan Yr Allt,BCT,active
51.533497963,-3.368762552,Tan Yr Allt,BCT,active
51.612572293,-3.408344875,Porth Interchange Bay 1,BCS,active
51.612536686,-3.408314887,Porth Interchange Bay 2,BCS,active
51.61251024,-3.40827074,Porth Interchange Bay 3,BCS,active
51.612474805,-3.408226315,Porth Interchange Bay 4,BCS,active
51.612439197,-3.408196328,Porth Interchange Bay 5,BCS,active
51.612412751,-3.408152181,Porth Interchange Bay 6,BCS,active
51.612386305,-3.408108034,Porth Interchange Bay 7,BCS,active
51.730266251,-3.4778863,Heol Cradoc,BCT,active
51.691074227,-3.4155695,Graig Avenue,BCT,active
51.600254053,-3.341516304,Railway Station South E6,BCT,active
51.600370083,-3.341591918,Railway Station South E5,BCT,active
51.597512382,-3.324023422,Pentrebach Road South,BCT,active
51.597739578,-3.324607548,Pentrebach Road North,BCT,active
51.73935004,-3.513044009,Lamb and Flag,BCT,active
51.589668183,-3.421162342,Trem Y Dolau,BCT,active
51.664973352,-3.521325922,Ynyswen Rail Station,RSE,active
51.643792632,-3.467241111,Ystrad Rhondda Rail Station,RSE,active
51.643682061,-3.467454339,Ystrad Rhondda Rail Station,RSE,active
51.643578532,-3.467104122,Ystrad Rhondda Rail Station,RSE,active
51.643574958,-3.466670413,Ystrad Rhondda Rail Station,RSE,active
51.777618518,-3.364368521,Mountain Railway Station,BCT,active
51.767349444,-3.34098747,Asda,BCT,active
51.763842738,-3.340984972,Tredegar Arms,BCT,active
51.763951923,-3.34087228,Tredegar Arms,BCT,active
51.763287927,-3.343113156,Coedcae,BCT,active
51.763150283,-3.343355412,Coedcae,BCT,active
51.762486572,-3.345567239,Antelope,BCT,active
51.762397349,-3.345506624,Antelope,BCT,active
51.760865562,-3.351271549,Market Street,BCT,active
51.760636017,-3.351684901,Market Street,BCT,active
51.758994176,-3.358387905,Flats,BCT,active
51.75920108,-3.358379627,Flats,BCT,active
51.757796107,-3.363234734,Norton,BCT,active
51.756651525,-3.365011335,Norton,BCT,active
51.75615291,-3.366908775,Steps,BCT,active
51.755441189,-3.367800039,Steps,BCT,active
51.753323199,-3.370908848,Penydarren Social Club,BCT,active
51.75345397,-3.371260512,Penydarren Social Club,BCT,active
51.752507992,-3.374129281,High Street Nursing Home,BCT,active
51.753028477,-3.374217519,High Street Nursing Home,BCT,active
51.751107329,-3.375491987,Trevithick Memorial,BCT,active
51.750593121,-3.376403512,Trevithick Memorial,BCT,active
51.746892162,-3.383751038,RAFA Club,BCT,active
51.748087574,-3.38455533,Coffins Row,BCT,active
51.749070098,-3.385874655,Great Escape,BCT,active
51.749336335,-3.386172532,Great Escape,BCT,active
51.75074,-3.401252793,Independent Chapel,BCT,active
51.750768853,-3.400341018,Independent Chapel,BCT,active
51.752142193,-3.402049537,Maen Dy,BCT,active
51.752304675,-3.40199662,Heol Parc Maen,BCT,active
51.753517933,-3.402802048,Tai Mawr Flats,BCT,active
51.753608509,-3.402746904,Tai Mawr Flats,BCT,active
51.754751735,-3.404897596,Swansea Road Shops,BCT,active
51.754662025,-3.404880323,Swansea Road Shops,BCT,active
51.754190572,-3.407459024,Heol Bryn Hebog,BCT,active
51.754243114,-3.407576561,Heol Bryn Padell,BCT,active
51.753817675,-3.408562987,Bro y Ffrwd,BCT,active
51.753801435,-3.408417604,Heol Nantgau,BCT,active
51.753879637,-3.410144087,Harp Inn,BCT,active
51.754049263,-3.411743036,Harp Inn,BCT,active
51.754111648,-3.415526321,Waunbant Court,BCT,active
51.75439603,-3.418041636,Twyncarmel Entrance,BCT,active
51.754313562,-3.418169444,Twyncarmel Entrance,BCT,active
51.75326063,-3.417498998,Castle View Stores,BCT,active
51.753084182,-3.417218208,Castle View Stores,BCT,active
51.751816921,-3.416425198,Twyncarmel Centre,BCT,active
51.751734978,-3.416509557,Twyncarmel Centre,BCT,active
51.74973765,-3.416606408,Twyncarmel Terminus,BCT,active
51.753174517,-3.388564619,Round House,BCT,active
51.75291034,-3.388092916,Round House,BCT,active
51.751876489,-3.384265583,Grawen Arms Inn,BCT,active
51.752192735,-3.384898205,Grawen Arms Inn,BCT,active
51.749464752,-3.379845927,Park View,BCT,active
51.749696071,-3.380055788,Park View,BCT,active
51.754175979,-3.391319063,Pandy Farm,BCT,active
51.754292657,-3.391337138,Pandy Farm,BCT,active
51.759294578,-3.397185302,Cefn Bridge,BCT,active
51.759797958,-3.397954308,Cefn Bridge,BCT,active
51.760342673,-3.399782369,Capel Carmel War Memorial,BCT,active
51.760647946,-3.40057427,Cefn Coed War Memorial,BCT,active
51.761148196,-3.402357549,Post Office,BCT,active
51.761725863,-3.40367958,Post Office,BCT,active
51.76221138,-3.40518716,Drovers Arms,BCT,active
51.76249329,-3.405674103,Drovers Arms,BCT,active
51.76338227,-3.405774176,Cloth Hall Lane,BCT,active
51.763529895,-3.405459963,Cloth Hall Lane,BCT,active
51.768653945,-3.398778681,Layby,BCT,active
51.768574085,-3.398689256,Layby,BCT,active
51.769570046,-3.398111353,Shops,BCT,active
51.768611783,-3.399299107,Laburnum Lane,BCT,active
51.770093853,-3.400939182,Birchway Steps,BCT,active
51.771403023,-3.399733296,Hawthorn Hill,BCT,active
51.770049531,-3.397865299,The Green,BCT,active
51.771247396,-3.39769941,Poplar Place,BCT,active
51.769142912,-3.397735835,Ash Grove,BCT,active
51.769752467,-3.395624217,Maple Crescent,BCT,active
51.771636068,-3.396015684,Linden Way,BCT,active
51.771569225,-3.39710063,Rowan Rise,BCT,active
51.769821003,-3.39742345,Nursery School,BCT,active
51.76988082,-3.397686171,Rowan Rise Steps,BCT,active
51.771584101,-3.397361971,Vaynor Road,BCT,active
51.771628009,-3.397450289,Vaynor Road,BCT,active
51.778944434,-3.386297164,Pontsarn Inn,BCT,active
51.779231037,-3.386392926,Pontsarn Inn,BCT,active
51.783619616,-3.384048453,Bragdy,BCT,active
51.783485302,-3.38400085,Bragdy,BCT,active
51.786197467,-3.380459346,Bryn-derwen,BCT,active
51.786144728,-3.380356249,Bryn-derwen,BCT,active
51.789137739,-3.371240741,Penrhadw Farm,BCT,active
51.78942892,-3.370945092,Penrhadw Farm,BCT,active
51.79317543,-3.368115159,Red Cow Hotel,BCT,active
51.793338909,-3.367975104,Red Cow Hotel,BCT,active
51.796194097,-3.366785413,Pontsticill Terminus,BCT,active
51.791241647,-3.369709596,Butchers Arms,BCT,active
51.791275743,-3.369870126,Butchers Arms,BCT,active
51.740748822,-3.373193073,Warlow Street,BCT,active
51.740258177,-3.37285956,Warlow Street,BCT,active
51.738279128,-3.371394737,Mardy,BCT,active
51.73786988,-3.371020278,Mardy,BCT,active
51.73652675,-3.370907243,Mardy Terrace,BCT,active
51.736595707,-3.370793437,Gladstone Terrace,BCT,active
51.735437369,-3.370657006,Evans Halshaw,BCT,active
51.735081375,-3.370342116,Evans Halshaw,BCT,active
51.732064849,-3.368397319,Hoovers Top Gate,BCT,active
51.731344531,-3.367709454,Hoovers Top Gate,BCT,active
51.728028999,-3.364409392,Hoovers Main Gate,BCT,active
51.727411059,-3.363420671,Hoovers Main Gate,BCT,active
51.72637048,-3.362433746,Hoovers Sports,BCT,active
51.726302401,-3.360549439,The Pentrebach House,BCT,active
51.726292071,-3.36066496,The Pentrebach House,BCT,active
51.72439343,-3.356119669,Poplar Terrace,BCT,active
51.724302876,-3.356174871,Poplar Terrace,BCT,active
51.721459052,-3.354048452,Rhydfach,BCT,active
51.721484016,-3.354222926,Rhydfach,BCT,active
51.722546175,-3.358018874,Cambria House,BCT,active
51.724601482,-3.361453936,Station,BCT,active
51.722201848,-3.356691093,Cambria House,BCT,active
51.720747284,-3.354171955,Spares World,BCT,active
51.719547505,-3.352167266,Merthyr Tydfil Ind Park,BCT,active
51.71675151,-3.348218795,Harp Garage,BCT,active
51.716735525,-3.348044609,Harp Garage,BCT,active
51.715600072,-3.347069966,Rhodfa Terrace,BCT,active
51.71546491,-3.3470949,Tydfil Terrace,BCT,active
51.713222866,-3.34542154,Infants School,BCT,active
51.713194409,-3.345550967,Infants School,BCT,active
51.709681621,-3.348428261,Dan-y-Bryn Villas,BCT,active
51.709306755,-3.348185536,Dan y Bryn Villas,BCT,active
51.70791202,-3.348274317,Bronheulog Terrace,BCT,active
51.707981936,-3.348450073,Bronheulog Terrace,BCT,active
51.7027019,-3.343908231,Ynysygored Cottages,BCT,active
51.702834744,-3.344085824,Ynysygored Cottages,BCT,active
51.700348633,-3.342897902,Pantglas,BCT,active
51.699935815,-3.342827795,Pantglas,BCT,active
51.698844546,-3.343113826,The Grove,BCT,active
51.698180376,-3.343007337,Rugby Club,BCT,active
51.696538479,-3.343479617,Social Club,BCT,active
51.69653699,-3.343609797,Social Club,BCT,active
51.695520702,-3.345200227,Aberfan Community Centre,BCT,active
51.695487225,-3.345358428,Aberfan Community Centre,BCT,active
51.693352979,-3.346047448,Wingfield Street,BCT,active
51.693120433,-3.345939269,Wingfield Street,BCT,active
51.691488802,-3.345514696,Capel Smyrna,BCT,active
51.688418051,-3.343557406,Park View,BCT,active
51.688347961,-3.343396196,Park View,BCT,active
51.686924815,-3.342037622,Walters Terrace,BCT,active
51.687066321,-3.342244337,Walters Terrace,BCT,active
51.6850739,-3.341129398,Ty Bryngoleu,BCT,active
51.684192272,-3.340380068,Bryngoleu Terminus,BCT,active
51.684853711,-3.341513463,Canonie Crescent,BCT,active
51.685451989,-3.341878332,Perthygleision Square,BCT,active
51.710235289,-3.351889487,Nant-y-coed,BCT,active
51.710288556,-3.351167386,Nant-y-coed,BCT,active
51.709779349,-3.349314059,St John`s Church,BCT,active
51.709763865,-3.349096494,St John`s Church,BCT,active
51.712365361,-3.347277766,Station,BCT,active
51.712245189,-3.347563682,Station,BCT,active
51.706808329,-3.341005161,Edward Stephens Terrace,BCT,active
51.707016127,-3.341705998,Edward Stephens Terrace,BCT,active
51.692419916,-3.338785724,Coventry Playground,BCT,active
51.692233461,-3.338577669,Coventry Playground,BCT,active
51.689793053,-3.337319348,Brynteg Terrace,BCT,active
51.689552993,-3.337080797,Brynteg Terrace,BCT,active
51.686896037,-3.336264747,Station Square,BCT,active
51.688609592,-3.336604554,Station Square,BCT,active
51.689551598,-3.341146026,Gordon Lennox Club,BCT,active
51.689522484,-3.341333239,Gordon Lennox Club,BCT,active
51.688014458,-3.338742521,Rachabite Hall,BCT,active
51.688031281,-3.338844284,Rachabite Hall,BCT,active
51.685528741,-3.335935129,Station Terrace,BCT,active
51.685446361,-3.336062896,Station Terrace,BCT,active
51.680400337,-3.334627016,Darren Las,BCT,active
51.680988499,-3.335092711,Darren Las,BCT,active
51.678259297,-3.333132163,Mount Pleasant Primary School,BCT,active
51.677966607,-3.332776443,Mount Pleasant Primary School,BCT,active
51.672293991,-3.328705247,Pontygwaith,BCT,active
51.672197404,-3.328499958,Pontygwaith,BCT,active
51.66452391,-3.325629414,Tai-yn-Banwan,BCT,active
51.664444316,-3.325511418,Tai-yn-Banwan,BCT,active
51.662193106,-3.322611857,Treharne Road,BCT,active
51.662077229,-3.322521731,Treharne Road,BCT,active
51.662957864,-3.319756891,Edwardsville School,BCT,active
51.664364235,-3.315040689,Blackbrook,BCT,active
51.664468454,-3.314566556,Blackbrook,BCT,active
51.66482406,-3.311713922,Quarry,BCT,active
51.664813456,-3.311858208,Quarry,BCT,active
51.664855733,-3.307261389,St Matthias` Church,BCT,active
51.664792007,-3.307331851,St Matthias` Church,BCT,active
51.665187834,-3.305519068,Treharris Bus Station Stand 1,BCS,active
