school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport,wimd_decile,deprivation,fsm_pct,attendance_pct,gcse_pass_pct
Ysgol Ffridd y LLyn,"Nursery, Infants & Juniors",Gwynedd,Primary,45.0,LL23 7HE,52.93277392915098,-3.538603168794213,True,6,medium_deprivation,15.5,94.7,
Ysgol Maenofferen,"Nursery, Infants & Juniors",Gwynedd,Primary,214.0,LL41 3UL,52.99440837506219,-3.938260802082719,True,5,medium_deprivation,22.8,92.1,
Ysgol Hirael,"Nursery, Infants & Juniors",Gwynedd,Primary,191.0,LL57 1BA,53.23143822244637,-4.122026503373808,True,4,medium_deprivation,26.6,92.6,
Ysgol Craig y Deryn,"Nursery, Infants & Juniors",Gwynedd,Primary,95.0,LL36 9SG,52.62575202826715,-4.072698701027032,True,3,high_deprivation,25.6,89.9,
Ysgol Bro Llifon,"Nursery, Infants & Juniors",Gwynedd,Primary,150.0,LL54 7DT,53.07776552946313,-4.275466592024407,True,7,medium_deprivation,21.8,93.9,
YSGOL PONT Y GOF,"Nursery, Infants & Juniors",Gwynedd,Primary,101.0,LL53 8RA,52.84986060281763,-4.587309317042189,True,4,medium_deprivation,30.1,91.7,
Ysgol Gynradd Maesincla,"Nursery, Infants & Juniors",Gwynedd,Primary,266.0,LL55 1DF,53.14159641910913,-4.259686250881916,True,8,low_deprivation,11.3,94.9,
Ysgol Y Faenol,"Nursery, Infants & Juniors",Gwynedd,Primary,225.0,LL57 2NN,53.20832622244081,-4.168790535863565,True,9,low_deprivation,8.7,94.8,
YSGOL FOEL GRON,"Nursery, Infants & Juniors",Gwynedd,Primary,29.0,LL53 7RN,52.850888774474925,-4.522016110845564,True,8,low_deprivation,13.0,94.4,
Ysgol Llandygai,"Nursery, Infants & Juniors",Gwynedd,Primary,80.0,LL57 4HU,53.216807325599405,-4.097846839779422,True,6,medium_deprivation,11.2,94.3,
Ysgol Gynradd Llandwrog,"Nursery, Infants & Juniors",Gwynedd,Primary,42.0,LL54 5ST,53.078986350433446,-4.312858423188397,True,8,low_deprivation,11.2,94.0,
Ysgol Gynradd Llanystumdwy,"Nursery, Infants & Juniors",Gwynedd,Primary,25.0,LL52 0SP,52.922734256262544,-4.272517313953091,True,8,low_deprivation,9.5,92.5,
Ysgol Tregarth,"Nursery, Infants & Juniors",Gwynedd,Primary,114.0,LL57 4PG,53.19034878948913,-4.087064078593206,True,7,medium_deprivation,11.8,96.2,
Ysgol Cae Top,"Nursery, Infants & Juniors",Gwynedd,Primary,236.0,LL57 2GZ,53.21864436633071,-4.153104535689736,True,9,low_deprivation,7.5,97.1,
Ysgol Santes Helen,"Nursery, Infants & Juniors",Gwynedd,Primary,40.0,LL55 1PF,53.14291692949223,-4.269669482478973,True,8,low_deprivation,19.4,92.9,
Ysgol Ein Harglwyddes,"Nursery, Infants & Juniors",Gwynedd,Primary,152.0,LL57 2UT,53.22166643132038,-4.134051605487572,True,5,medium_deprivation,25.6,93.5,
Ysgol Dyffryn Ogwen Bethesda,Secondary (ages 11-19),Gwynedd,Secondary,398.0,LL57 3NN,53.18267170771386,-4.064840259488562,True,9,low_deprivation,5.5,94.6,72.1
Ysgol Botwnnog,Secondary (ages 11-16),Gwynedd,Secondary,469.0,LL53 8PY,52.85273683499613,-4.581583431731723,False,5,medium_deprivation,23.0,92.5,62.0
Ysgol Brynrefail,Secondary (ages 11-19),Gwynedd,Secondary,764.0,LL55 4AD,53.15063410321116,-4.191305205629353,True,6,medium_deprivation,23.1,93.6,67.0
YSGOL EIFIONYDD,Secondary (ages 11-16),Gwynedd,Secondary,373.0,LL49 9HS,52.93186514103618,-4.131130133306722,True,6,medium_deprivation,21.2,92.9,56.8
Ysgol Y Moelwyn,Secondary (ages 11-16),Gwynedd,Secondary,355.0,LL41 3DW,52.99183068800888,-3.938100637994435,True,6,medium_deprivation,17.7,92.2,51.8
YSGOL UWCHRADD TYWYN,Secondary (ages 11-16),Gwynedd,Secondary,376.0,LL36 9EU,52.5846745848844,-4.0895304923167135,True,5,medium_deprivation,18.1,91.7,63.6
Ysgol Ardudwy,Secondary (ages 11-16),Gwynedd,Secondary,331.0,LL46 2UH,52.8621238882702,-4.11139798095136,True,5,medium_deprivation,23.5,91.4,56.0
Ysgol Friars,Secondary (ages 11-19),Gwynedd,Secondary,1383.0,LL57 2LN,53.21775937080398,-4.152326169500751,True,9,low_deprivation,9.3,94.2,60.4
Ysgol Tryfan,Secondary (ages 11-19),Gwynedd,Secondary,513.0,LL57 2TY,53.2200493397834,-4.14499616136492,True,7,medium_deprivation,17.8,93.8,65.3
Ysgol Syr Hugh Owen,Secondary (ages 11-19),Gwynedd,Secondary,873.0,LL55 1HW,53.14587259761795,-4.264127888367573,True,7,medium_deprivation,16.8,93.0,68.2
Ysgol Glan y Mor,Secondary (ages 11-16),Gwynedd,Secondary,474.0,LL53 5NU,52.88209357421646,-4.422561287498144,True,5,medium_deprivation,24.9,93.5,59.2
Bro Idris,Middle (ages 3-16),Gwynedd,Middle,541.0,LL40 1HY,52.74137907460575,-3.879782925432673,True,8,low_deprivation,10.1,96.5,
YSGOL Godre'r Berwyn,Middle (ages 3-19),Gwynedd,Middle,571.0,LL23 7RU,52.91284581305455,-3.5982768187746195,True,9,low_deprivation,13.9,94.5,
Ysgol Betws y Coed,"Nursery, Infants & Juniors",Conwy,Primary,14.0,LL24 0BP,53.092645726040814,-3.818821759274692,True,4,medium_deprivation,27.4,92.2,
Ysgol Capelulo,"Nursery, Infants & Juniors",Conwy,Primary,136.0,LL34 6RA,53.27468064156368,-3.9038876114876384,True,5,medium_deprivation,31.3,93.2,
Ysgol Deganwy,"Nursery, Infants & Juniors",Conwy,Primary,327.0,LL31 9YB,53.29250561321279,-3.821181890406145,True,4,medium_deprivation,23.8,92.5,
Ysgol Dolwyddelan,"Nursery, Infants & Juniors",Conwy,Primary,19.0,LL25 0SZ,53.05199375608816,-3.885071633847103,True,7,medium_deprivation,22.7,94.0,
Ysgol Ffordd Dyffryn,"Nursery, Infants & Juniors",Conwy,Primary,174.0,LL30 2LZ,53.316532270831495,-3.8349056014565592,True,7,medium_deprivation,16.6,94.9,
Ysgol Glanwydden,"Nursery, Infants & Juniors",Conwy,Primary,296.0,LL30 3LB,53.31059276535664,-3.778947042979873,True,2,high_deprivation,31.2,91.2,
Ysgol Tudno,"Nursery, Infants & Juniors",Conwy,Primary,184.0,LL30 2SJ,53.31986704113904,-3.8308448526995256,True,7,medium_deprivation,13.9,92.3,
Ysgol Morfa Rhianedd,"Nursery, Infants & Juniors",Conwy,Primary,153.0,LL30 1EG,53.316555047232015,-3.8263944394071223,True,8,low_deprivation,10.9,95.7,
Ysgol Penmachno,"Nursery, Infants & Juniors",Conwy,Primary,38.0,LL24 0PT,53.0407280951212,-3.801599140872304,True,1,high_deprivation,39.1,91.1,
Ysgol Talhaiarn,"Nursery, Infants & Juniors",Conwy,Primary,45.0,LL22 8SD,53.217247190992296,-3.610382904172844,True,8,low_deprivation,14.3,93.6,
Ysgol  T. Gwynn Jones,Nursery & Infants,Conwy,Primary,187.0,LL29 9UA,53.28819778707669,-3.7026740403883664,True,5,medium_deprivation,20.7,92.6,
Ysgol Maes Owen,Juniors,Conwy,Primary,204.0,LL18 5LE,53.30460092560392,-3.525603091788952,True,9,low_deprivation,8.5,96.1,
Ysgol Glan Gele,Nursery & Infants,Conwy,Primary,285.0,LL22 7NU,53.287077626075074,-3.575564092457881,True,9,low_deprivation,17.2,95.0,
Ysgol Glan Morfa,"Nursery, Infants & Juniors",Conwy,Primary,247.0,LL22 7NU,53.28739785826511,-3.575140825604364,True,10,low_deprivation,11.9,97.3,
Ysgol Bod Alaw,"Nursery, Infants & Juniors",Conwy,Primary,331.0,LL29 7ST,53.28821309817682,-3.7191472532774696,True,5,medium_deprivation,24.7,95.7,
Ysgol Pant y Rhedyn,Juniors,Conwy,Primary,108.0,LL33 0PA,53.25830384769571,-3.973864275903541,True,5,medium_deprivation,23.2,91.6,
Ysgol Y Foryd,Nursery & Infants,Conwy,Primary,193.0,LL18 5LE,53.30461665656855,-3.524373018732937,True,4,medium_deprivation,27.1,90.1,
Ysgol Craig y Don,"Nursery, Infants & Juniors",Conwy,Primary,298.0,LL30 1TR,53.3179904868614,-3.814220095923322,True,10,low_deprivation,7.5,96.3,
Ysgol Cerrigydrudion,"Nursery, Infants & Juniors",Conwy,Primary,91.0,LL21 9SW,53.02687956349677,-3.560187444038958,True,8,low_deprivation,8.1,95.5,
"Ysgol Bro Aled, Llansannan","Nursery, Infants & Juniors",Conwy,Primary,64.0,LL16 5HN,53.17821566925039,-3.60019632029027,True,9,low_deprivation,7.6,95.0,
Ysgol Gynradd Bro Cernyw,"Nursery, Infants & Juniors",Conwy,Primary,103.0,LL22 8PP,53.190606156359664,-3.684763598746809,True,5,medium_deprivation,16.3,94.5,
Ysgol Sant Elfod,Juniors,Conwy,Primary,291.0,LL22 7NU,53.28780768415299,-3.576101026447676,True,9,low_deprivation,10.2,93.5,
Ysgol Capel Garmon,"Nursery, Infants & Juniors",Conwy,Primary,18.0,LL26 0RL,53.08370059376366,-3.769932681367112,True,4,medium_deprivation,29.2,92.8,
Ysgol Glan Conwy,"Nursery, Infants & Juniors",Conwy,Primary,111.0,LL28 5NA,53.26763219525781,-3.7943772443476793,True,1,high_deprivation,35.5,89.1,
Ysgol Cynfran,"Nursery, Infants & Juniors",Conwy,Primary,156.0,LL29 8SS,53.28169471924569,-3.656980384537335,True,10,low_deprivation,11.3,98.2,
Ysgol Iau Hen Golwyn,Juniors,Conwy,Primary,201.0,LL29 9RU,53.28947768068526,-3.703070012648716,True,7,medium_deprivation,10.9,96.5,
Ysgol Pentrefoelas,"Nursery, Infants & Juniors",Conwy,Primary,45.0,LL24 0LE,53.04721803380868,-3.681342727188903,True,6,medium_deprivation,13.5,92.3,
Ysgol Bro Gwydir,"Nursery, Infants & Juniors",Conwy,Primary,320.0,LL26 0EY,53.13734373060928,-3.795235197746006,True,6,medium_deprivation,20.3,92.5,
Ysgol Nant Y Groes,"Nursery, Infants & Juniors",Conwy,Primary,234.0,LL29 8ET,53.29325109452327,-3.718269303517305,True,7,medium_deprivation,20.0,95.0,
Ysgol Swn Y Don,"Nursery, Infants & Juniors",Conwy,Primary,118.0,LL29 9LL,53.2868247631599,-3.680326695532822,True,9,low_deprivation,15.3,94.8,
Ysgol Awel y Mynydd,"Nursery, Infants & Juniors",Conwy,Primary,402.0,LL31 9RT,53.28594385464528,-3.791757706092002,True,9,low_deprivation,6.8,95.2,
Ysgol Dyffryn Yr Enfys,"Nursery, Infants & Juniors",Conwy,Primary,107.0,LL32 8QE,53.194573570845954,-3.843430860463125,True,3,high_deprivation,34.5,91.3,
Ysgol Babanod Llanfairfechan,Nursery & Infants,Conwy,Primary,109.0,LL33 0AA,53.25271162126942,-3.97605019385772,True,3,high_deprivation,30.0,88.7,
Ysgol Llangelynnin,"Nursery, Infants & Juniors",Conwy,Primary,71.0,LL32 8YB,53.25553932529978,-3.845095771536063,True,3,high_deprivation,29.5,91.2,
Ysgol Pencae,"Nursery, Infants & Juniors",Conwy,Primary,155.0,LL34 6YG,53.2693960519072,-3.914450021817497,True,7,medium_deprivation,19.3,93.0,
Ysgol Ysbyty Ifan,"Nursery, Infants & Juniors",Conwy,Primary,17.0,LL24 0NY,53.02328435898839,-3.7291084285466334,True,1,high_deprivation,40.0,89.3,
Ysgol St. George,"Nursery, Infants & Juniors",Conwy,Primary,73.0,LL22 9BU,53.270259491158505,-3.5389706501146616,False,9,low_deprivation,2.3,96.7,
Ysgol Llanddoged,"Nursery, Infants & Juniors",Conwy,Primary,37.0,LL26 0BJ,53.1573135575347,-3.7854940757189697,True,2,high_deprivation,39.7,88.9,
Ysgol Eglwysbach,"Nursery, Infants & Juniors",Conwy,Primary,58.0,LL28 5UD,53.21554290589721,-3.7932472663618,True,6,medium_deprivation,24.9,94.3,
Ysgol Porth Y Felin,"Nursery, Infants & Juniors",Conwy,Primary,319.0,LL32 8FZ,53.27828971410816,-3.833086562109218,True,7,medium_deprivation,13.3,93.6,
Ysgol Llanddulas,"Nursery, Infants & Juniors",Conwy,Primary,138.0,LL22 8EW,53.28869131979401,-3.643809029187778,True,8,low_deprivation,13.8,94.2,
Ysgol Betws yn Rhos,"Nursery, Infants & Juniors",Conwy,Primary,74.0,LL22 8AW,53.24814928398649,-3.641055101240247,True,4,medium_deprivation,28.6,92.9,
Ysgol Bodafon,"Nursery, Infants & Juniors",Conwy,Primary,80.0,LL30 3BA,53.319287184497554,-3.790283566012615,True,8,low_deprivation,13.2,95.0,
Ysgol Bendigaid William Davies,"Nursery, Infants & Juniors",Conwy,Primary,120.0,LL30 1LL,53.3125496300888,-3.8208343819120167,True,4,medium_deprivation,24.4,92.7,
Ysgol  San Sior,"Nursery, Infants & Juniors",Conwy,Primary,226.0,LL30 2HL,53.32381896421287,-3.840428590824506,True,4,medium_deprivation,23.9,93.2,
Ysgol Sant Joseph,"Nursery, Infants & Juniors",Conwy,Primary,231.0,LL29 7UU,53.29698163498743,-3.7344299323373096,True,4,medium_deprivation,26.5,91.5,
Ysgol y Plas,"Nursery, Infants & Juniors",Conwy,Primary,74.0,LL29 8YY,53.26501160029778,-3.683144675208681,False,9,low_deprivation,13.3,94.1,
Ysgol John Bright,Secondary (ages 11-19),Conwy,Secondary,1091.0,LL30 1LF,53.31559727265215,-3.825671078057536,True,8,low_deprivation,13.2,93.2,65.0
Ysgol Aberconwy,Secondary (ages 11-19),Conwy,Secondary,1083.0,LL32 8ED,53.28681714177238,-3.837442257705895,True,5,medium_deprivation,19.2,91.5,59.0
YSGOL DYFFRYN CONWY,Secondary (ages 11-19),Conwy,Secondary,649.0,LL26 0SD,53.13412811419779,-3.784072332629712,True,4,medium_deprivation,27.0,95.7,55.7
YSGOL Y CREUDDYN,Secondary (ages 11-19),Conwy,Secondary,698.0,LL30 3LB,53.31155543402695,-3.7788970174011416,True,1,high_deprivation,22.3,91.5,43.9
Ysgol Pen Y Bryn,"Nursery, Infants & Juniors",Conwy,Primary,428.0,LL29 6DD,53.28778580593965,-3.7386930437553194,True,4,medium_deprivation,31.2,90.2,
Ysgol Emrys ap Iwan,Secondary (ages 11-19),Conwy,Secondary,946.0,LL22 7HE,53.2853256766896,-3.577524765721753,True,7,medium_deprivation,7.3,92.2,61.4
Eirias High School,Secondary (ages 11-19),Conwy,Secondary,1200.0,LL29 7SP,53.29095261964432,-3.7174418724967526,True,1,high_deprivation,32.2,90.5,52.3
Ysgol Bryn Elian,Secondary (ages 11-19),Conwy,Secondary,981.0,LL29 8HU,53.28576178656024,-3.7051724178699263,True,8,low_deprivation,6.5,95.3,68.5
Ysgol Hiraddug,"Nursery, Infants & Juniors",Denbighshire,Primary,223.0,LL18 6AN,53.29853523653644,-3.413070750272169,True,1,high_deprivation,32.2,90.6,
Ysgol Y Castell CP,"Nursery, Infants & Juniors",Denbighshire,Primary,210.0,LL18 5AG,53.289078504518905,-3.462425337154617,True,7,medium_deprivation,20.4,93.6,
Christ Church Primary School,"Nursery, Infants & Juniors",Denbighshire,Primary,422.0,LL18 2DS,53.31629491216536,-3.486569221960932,True,7,medium_deprivation,13.9,93.8,
Ysgol Llywelyn,"Nursery, Infants & Juniors",Denbighshire,Primary,684.0,LL18 4EU,53.31463018694276,-3.46929356738678,True,7,medium_deprivation,17.2,94.3,
Ysgol y Faenol,"Nursery, Infants & Juniors",Denbighshire,Primary,138.0,LL18 5TG,53.26954619084616,-3.509688921710442,True,4,medium_deprivation,26.4,92.0,
Ysgol Penmorfa CP,"Nursery, Infants & Juniors",Denbighshire,Primary,391.0,LL19 8SY,53.330039946519,-3.4087961705960623,True,10,low_deprivation,6.9,93.0,
Ysgol Emmanuel,"Nursery, Infants & Juniors",Denbighshire,Primary,455.0,LL18 2EG,53.3160999324065,-3.4827344657174573,True,7,medium_deprivation,16.1,93.6,
Ysgol Dewi Sant,Infants & Juniors,Denbighshire,Primary,426.0,LL18 2RE,53.30869834187895,-3.471321371242261,True,10,low_deprivation,1.5,94.8,
Ysgol Melyd,"Nursery, Infants & Juniors",Denbighshire,Primary,140.0,LL19 8PE,53.316363198949816,-3.415190915404081,True,5,medium_deprivation,27.0,92.8,
Ysgol Bodfari,"Nursery, Infants & Juniors",Denbighshire,Primary,47.0,LL16 4DA,53.21937103806341,-3.362324860143528,True,4,medium_deprivation,24.6,95.8,
Ysgol Bryn Hedydd,"Nursery, Infants & Juniors",Denbighshire,Primary,468.0,LL18 3SU,53.325801673692894,-3.467305095056663,True,1,high_deprivation,31.2,90.4,
Ysgol Cefn Meiriadog,"Nursery, Infants & Juniors",Denbighshire,Primary,60.0,LL22 9DS,53.2486622786624,-3.499795706169421,False,4,medium_deprivation,24.9,91.1,
Frongoch Juniors,Juniors,Denbighshire,Primary,209.0,LL16 3DP,53.18934097822282,-3.408779391478681,True,5,medium_deprivation,29.0,93.8,
Ysgol Henllan,"Nursery, Infants & Juniors",Denbighshire,Primary,68.0,LL16 5AW,53.20076583739249,-3.458478512060453,True,10,low_deprivation,8.4,96.6,
Ysgol Twm o'r Nant,"Nursery, Infants & Juniors",Denbighshire,Primary,314.0,LL16 3DP,53.18842123153611,-3.408841581564572,True,7,medium_deprivation,14.4,94.5,
Ysgol Bryn Clwyd,"Nursery, Infants & Juniors",Denbighshire,Primary,58.0,LL16 4HG,53.17705544775639,-3.337087773357668,True,7,medium_deprivation,14.4,94.7,
Ysgol Y Parc,Nursery & Infants,Denbighshire,Primary,155.0,LL16 3ER,53.18661313437112,-3.40665963588048,True,5,medium_deprivation,21.7,95.3,
Ysgol Gellifor,"Nursery, Infants & Juniors",Denbighshire,Primary,46.0,LL15 1SB,53.15244827525438,-3.314559292072321,True,2,high_deprivation,42.1,89.1,
Ysgol Pentrecelyn,"Nursery, Infants & Juniors",Denbighshire,Primary,27.0,LL15 2HG,53.0669795000556,-3.272947048228868,True,8,low_deprivation,13.7,95.2,
Ysgol Betws Gwerful Goch,"Nursery, Infants & Juniors",Denbighshire,Primary,20.0,LL21 9PY,53.00972033130388,-3.445469457305439,True,4,medium_deprivation,28.3,90.7,
Ysgol Carrog,"Nursery, Infants & Juniors",Denbighshire,Primary,28.0,LL21 9AN,52.982474236549365,-3.3250156290780297,True,8,low_deprivation,16.3,95.3,
Ysgol Caer Drewyn,"Nursery, Infants & Juniors",Denbighshire,Primary,89.0,LL21 9RT,52.98993083299613,-3.3798822380298765,True,9,low_deprivation,9.6,94.1,
Ysgol Bro Elwern,"Nursery, Infants & Juniors",Denbighshire,Primary,68.0,LL21 9DF,53.0083098938992,-3.38033438860048,True,6,medium_deprivation,18.4,92.7,
Ysgol Y Llys,"Nursery, Infants & Juniors",Denbighshire,Primary,344.0,LL19 8RP,53.32535571788347,-3.412331548467069,True,4,medium_deprivation,25.8,91.5,
Ysgol Bryn Collen,"Nursery, Infants & Juniors",Denbighshire,Primary,166.0,LL20 8AR,52.96268845731824,-3.161581871131012,True,7,medium_deprivation,15.5,95.2,
Rhos Street CP School,"Nursery, Infants & Juniors",Denbighshire,Primary,223.0,LL15 1QQ,53.11707769853059,-3.322164891402916,True,6,medium_deprivation,19.3,94.4,
Ysgol Pen Barras,"Nursery, Infants & Juniors",Denbighshire,Primary,293.0,LL15 1QQ,53.11675656622224,-3.3222639617206062,True,1,high_deprivation,40.3,88.3,
Ysgol Bro Cinmeirch,"Nursery, Infants & Juniors",Denbighshire,Primary,98.0,LL16 4NL,53.15742404440757,-3.371687678911682,True,9,low_deprivation,8.8,95.3,
Ysgol Bro Famau,"Nursery, Infants & Juniors",Denbighshire,Primary,61.0,CH7 4TB,53.10225649501606,-3.199230589357715,False,4,medium_deprivation,29.5,90.6,
Ysgol Gymraeg y Gwernant,"Nursery, Infants & Juniors",Denbighshire,Primary,186.0,LL20 8AR,52.96274281802715,-3.1615386633879865,True,7,medium_deprivation,15.5,92.3,
Ysgol Clawdd Offa,Infants & Juniors,Denbighshire,Primary,343.0,LL19 8AZ,53.32800872711108,-3.427273366660959,True,8,low_deprivation,12.5,94.3,
Bodnant Community Primary School,"Nursery, Infants & Juniors",Denbighshire,Primary,475.0,LL19 9NW,53.33621206680013,-3.3982548715925125,True,4,medium_deprivation,18.6,91.5,
Ysgol Pendref,"Nursery, Infants & Juniors",Denbighshire,Primary,130.0,LL16 3RU,53.18429282945286,-3.431877131319282,True,7,medium_deprivation,19.5,97.1,
Ysgol_Bro_Dyfrdwy,"Nursery, Infants & Juniors",Denbighshire,Primary,119.0,LL21 0LG,52.96038273839488,-3.406529891005222,True,1,high_deprivation,38.8,90.5,
Ysgol Carreg Emlyn,"Nursery, Infants & Juniors",Denbighshire,Primary,59.0,LL15 2AY,53.07755973042094,-3.369374450226929,True,9,low_deprivation,12.6,93.5,
Ysgol Tremeirchion,"Nursery, Infants & Juniors",Denbighshire,Primary,83.0,LL17 0UN,53.246868682012206,-3.376522022606536,True,9,low_deprivation,1.5,94.5,
St Asaph Infants School,Nursery & Infants,Denbighshire,Primary,91.0,LL17 0RL,53.25711010063754,-3.4405321270637925,True,9,low_deprivation,17.0,96.6,
Ysgol Llanbedr,"Nursery, Infants & Juniors",Denbighshire,Primary,52.0,LL15 1SU,53.1318137146913,-3.2883459033820466,True,1,high_deprivation,36.8,92.6,
Ysgol Llanfair Dyffryn Clwyd,"Nursery, Infants & Juniors",Denbighshire,Primary,122.0,LL15 2SD,53.08784034643969,-3.2968323406298983,True,5,medium_deprivation,27.4,90.5,
Ysgol Borthyn,"Nursery, Infants & Juniors",Denbighshire,Primary,101.0,LL15 1NT,53.1135660154612,-3.318166264463448,True,1,high_deprivation,33.2,87.5,
Ysgol Pant Pastynog,"Nursery, Infants & Juniors",Denbighshire,Primary,65.0,LL16 4SG,53.14471862601636,-3.427018786133923,True,1,high_deprivation,39.9,92.3,
Ysgol Dyffryn Ial,"Nursery, Infants & Juniors",Denbighshire,Primary,42.0,LL11 3AW,53.06227661782769,-3.2009098699141,True,8,low_deprivation,8.0,95.1,
Ysgol Esgob Morgan,Juniors,Denbighshire,Primary,111.0,LL17 0PT,53.25890227617842,-3.4532902220072685,True,1,high_deprivation,34.9,88.8,
Ysgol Trefnant,"Nursery, Infants & Juniors",Denbighshire,Primary,78.0,LL16 5UF,53.22385405644073,-3.423312765608973,True,10,low_deprivation,12.7,96.6,
Rhyl High School,Secondary (ages 11-16),Denbighshire,Secondary,1167.0,LL18 4BY,53.32094970476145,-3.472088048371045,True,1,high_deprivation,32.9,86.5,50.8
Prestatyn High School,Secondary (ages 11-19),Denbighshire,Secondary,1487.0,LL19 8RS,53.32653889116315,-3.4068639585910176,True,5,medium_deprivation,21.6,92.6,55.3
Ysgol Uwchradd Glan Clwyd,Secondary (ages 11-19),Denbighshire,Secondary,1048.0,LL17 0RP,53.25507614316459,-3.4381852573623024,True,5,medium_deprivation,24.2,93.0,58.9
Denbigh High School,Secondary (ages 11-19),Denbighshire,Secondary,497.0,LL16 3EX,53.18548072511534,-3.4080124474209703,True,7,medium_deprivation,16.2,95.1,54.8
Ysgol Dinas Bran,Secondary (ages 11-19),Denbighshire,Secondary,1022.0,LL20 8TG,52.97275060491014,-3.170474118066476,True,6,medium_deprivation,18.1,91.9,63.0
Ysgol Brynhyfryd,Secondary (ages 11-19),Denbighshire,Secondary,1121.0,LL15 1EG,53.1145914355297,-3.297661303606819,True,5,medium_deprivation,22.2,92.7,66.2
St Brigid's School,Middle (ages 3-19),Denbighshire,Middle,484.0,LL16 4BH,53.19879285666675,-3.4049816289772057,True,8,low_deprivation,21.8,93.4,
Christ the Word,Middle (ages 3-16),Denbighshire,Middle,870.0,LL18 2EU,53.31341981937857,-3.477226733434913,True,4,medium_deprivation,26.4,92.2,
Ysgol Glan Aber,"Nursery, Infants & Juniors",Flintshire,Primary,134.0,CH6 6LW,53.27821038008299,-3.1892415703443104,True,5,medium_deprivation,23.8,91.4,
Ysgol Merllyn,"Nursery, Infants & Juniors",Flintshire,Primary,143.0,CH6 6BB,53.26506397103108,-3.1679769579180577,True,10,low_deprivation,9.2,95.4,
Westwood CP,"Nursery, Infants & Juniors",Flintshire,Primary,198.0,CH7 2JT,53.16739075966563,-3.0814036895425105,True,7,medium_deprivation,20.2,92.6,
Ewloe Green,"Nursery, Infants & Juniors",Flintshire,Primary,380.0,CH5 3GU,53.19051655454221,-3.060791959188854,True,2,high_deprivation,38.5,91.4,
